OrderId,StopSequenceNumber,StopType,CustomerId,LocationId,MinExpectedArrivalTime,MaxExpectedArrivalTime,ActualArrivalTime,DepartureTime,Distance,ChargePerDistanceUnit
000000000225,9,Carrier-related,000007,OFC,5/25/2022 9:48:33 PM,5/26/2022 6:20:47 AM,,,3215,1
000000000225,10,Other cargo change,000008,WAREHOUSE,5/26/2022 9:38:55 AM,5/27/2022 1:57:45 AM,,,1925,1
000000000225,11,Other cargo change,,,5/27/2022 4:07:59 AM,5/27/2022 3:38:49 PM,,,3987,1
000000000225,12,Dropoff,000010,HOME,5/27/2022 9:59:12 AM,5/27/2022 6:48:27 PM,,,2199,3
000000000225,13,Other cargo change,000009,IFMN-PLANT,5/27/2022 2:27:24 PM,5/27/2022 3:41:05 PM,,,2689,3
000000000225,14,Carrier-related,000010,HOME,5/28/2022 8:48:18 AM,5/28/2022 1:53:45 PM,,,3758,0
000000000225,15,Dropoff,000006,#1,5/28/2022 6:09:21 PM,5/29/2022 5:33:12 AM,5/28/2022 9:21:09 PM,5/28/2022 10:17:05 PM,2947,1
000000000226,1,Pickup,000001,WHSE,5/23/2022 8:48:30 PM,5/27/2022 4:02:57 AM,,,3527,0
000000000226,2,Dropoff,000004,#005,5/23/2022 9:22:36 PM,5/25/2022 9:39:18 AM,5/24/2022 8:41:49 PM,5/25/2022 5:20:57 AM,1824,3
000000000227,1,Pickup,000004,DC,5/24/2022 6:25:10 PM,5/25/2022 12:28:27 AM,,,3838,3
000000000227,2,Pickup,000001,WHSE,5/25/2022 5:37:39 AM,5/25/2022 8:09:39 AM,,,2189,4
000000000227,3,Other cargo change,000004,DC,5/25/2022 11:46:47 AM,5/25/2022 8:45:11 PM,,,2245,4
000000000227,4,Dropoff,000008,WAREHOUSE,5/25/2022 9:11:23 PM,5/26/2022 1:48:50 AM,,,3136,2
000000000227,5,Dropoff,000008,#0001,5/26/2022 8:28:17 AM,5/26/2022 12:11:23 PM,,,3255,0
000000000227,6,Dropoff,000004,#001,5/26/2022 7:42:48 PM,5/27/2022 5:29:51 AM,,,127,1
000000000227,7,Pickup,000001,PLANT,5/26/2022 8:18:45 PM,5/27/2022 1:13:05 AM,,,1018,2
000000000227,8,Dropoff,000005,MAIN,5/27/2022 12:51:14 AM,5/27/2022 3:14:49 AM,,,3653,3
000000000227,9,Carrier-related,,,5/27/2022 7:33:47 AM,5/27/2022 8:43:53 AM,,,1477,2
000000000227,10,Dropoff,000006,#1,5/27/2022 6:57:31 PM,5/28/2022 5:14:30 AM,5/27/2022 11:04:19 PM,5/28/2022 5:28:40 AM,1528,1
000000000228,1,Pickup,000001,PLANT,5/26/2022 11:28:23 PM,5/28/2022 1:20:38 PM,,,474,4
000000000228,2,Dropoff,000004,#002,5/28/2022 10:10:30 PM,5/30/2022 10:41:26 PM,5/30/2022 8:13:07 PM,5/31/2022 8:21:07 PM,757,3
000000000229,1,Pickup,000009,IFMN-PLANT,5/27/2022 9:55:12 AM,5/28/2022 7:56:50 PM,,,3722,1
000000000229,2,Other cargo change,000001,WHSE,5/28/2022 6:33:22 PM,5/29/2022 11:31:25 PM,,,2565,2
000000000229,3,Pickup,000001,PLANT,5/29/2022 2:06:15 AM,5/30/2022 6:00:39 AM,,,2507,1
000000000229,4,Other cargo change,000008,WAREHOUSE,5/30/2022 5:15:03 AM,5/30/2022 7:26:14 PM,,,820,4
000000000229,5,Other cargo change,000001,WHSE,5/31/2022 2:23:54 PM,6/1/2022 2:09:00 AM,,,2263,2
000000000229,6,Other cargo change,000009,IFMN-PLANT,6/1/2022 10:12:40 PM,6/3/2022 2:51:49 PM,,,1417,3
000000000229,7,Dropoff,000004,#005,6/2/2022 6:30:32 PM,6/3/2022 12:55:20 AM,6/4/2022 8:49:53 AM,6/5/2022 3:19:34 AM,3856,0
000000000230,1,Pickup,000010,HOME,5/28/2022 12:21:10 AM,5/28/2022 6:13:54 AM,,,2624,2
000000000230,2,Dropoff,000004,#003,5/28/2022 12:38:21 AM,5/28/2022 2:19:20 PM,,,1327,4
000000000230,3,Dropoff,000004,#005,5/28/2022 11:00:54 AM,5/28/2022 6:10:46 PM,,,1629,2
000000000230,4,Dropoff,000004,#001,5/28/2022 4:49:15 PM,5/29/2022 10:17:58 AM,,,412,4
000000000230,5,Dropoff,000008,#0004,5/29/2022 11:45:43 AM,5/29/2022 10:47:55 PM,5/30/2022 6:53:46 AM,5/30/2022 9:55:41 AM,164,2
000000000231,1,Pickup,000004,DC,5/29/2022 3:24:27 PM,5/30/2022 2:43:08 PM,,,804,1
000000000231,2,Other cargo change,000001,WHSE,5/30/2022 7:29:29 AM,5/31/2022 2:28:01 AM,,,3292,0
000000000231,3,Other cargo change,000004,DC,5/31/2022 5:59:56 AM,5/31/2022 6:28:46 AM,,,1483,2
000000000231,4,Dropoff,000008,WAREHOUSE,5/31/2022 7:39:00 AM,5/31/2022 9:22:19 AM,6/1/2022 3:23:34 AM,6/1/2022 1:06:26 PM,2509,0
000000000232,1,Pickup,000010,HOME,5/29/2022 9:33:34 PM,5/30/2022 6:24:16 AM,,,1409,2
000000000232,2,Dropoff,000008,WAREHOUSE,5/30/2022 2:03:24 AM,5/30/2022 6:58:30 AM,,,2966,4
000000000232,3,Carrier-related,,,5/30/2022 8:43:24 AM,5/30/2022 9:57:17 AM,,,2359,1
000000000232,4,Carrier-related,000001,OFFICE,5/30/2022 12:13:44 PM,5/30/2022 1:25:53 PM,,,503,1
000000000232,5,Carrier-related,,,5/30/2022 12:31:58 PM,5/30/2022 3:29:35 PM,,,3207,1
000000000232,6,Carrier-related,000008,#0002,5/30/2022 6:06:01 PM,5/31/2022 12:31:58 AM,,,174,3
000000000232,7,Dropoff,,,5/30/2022 6:42:56 PM,5/31/2022 5:00:18 AM,,,3015,3
000000000232,8,Carrier-related,000004,#003,5/30/2022 11:28:55 PM,5/31/2022 12:07:13 AM,,,735,4
000000000232,9,Dropoff,,,5/31/2022 3:00:43 AM,5/31/2022 9:38:50 AM,,,3050,3
000000000232,10,Dropoff,000008,#0002,5/31/2022 8:23:53 AM,5/31/2022 5:40:29 PM,,,2698,2
000000000232,11,Dropoff,000008,WAREHOUSE,5/31/2022 7:14:51 PM,5/31/2022 11:12:41 PM,5/31/2022 11:44:01 PM,5/31/2022 11:44:19 PM,1679,3
000000000233,1,Pickup,000008,WAREHOUSE,5/30/2022 6:44:17 PM,6/4/2022 2:38:26 AM,,,1081,0
000000000233,2,Carrier-related,,,5/31/2022 2:03:36 AM,6/4/2022 1:27:54 PM,,,2031,4
000000000233,3,Dropoff,000004,#002,6/4/2022 1:31:24 PM,6/7/2022 2:45:10 PM,6/4/2022 6:06:02 PM,6/6/2022 2:08:17 AM,2139,4
000000000234,1,Pickup,000009,IFMN-PLANT,6/3/2022 4:42:10 AM,6/4/2022 9:41:24 AM,,,3143,3
000000000234,2,Dropoff,000002,#0001,6/5/2022 9:27:15 AM,6/7/2022 5:32:23 AM,,,3304,0
000000000234,3,Pickup,000001,WHSE,6/7/2022 8:39:21 AM,6/11/2022 12:56:08 AM,,,1653,4
000000000234,4,Dropoff,000008,#0001,6/7/2022 2:16:43 PM,6/10/2022 6:18:05 PM,,,645,1
000000000234,5,Dropoff,000006,#1,6/9/2022 12:44:02 PM,6/11/2022 4:12:42 PM,6/13/2022 12:33:18 AM,6/15/2022 4:24:36 AM,1006,2
000000000235,1,Pickup,000008,WAREHOUSE,6/3/2022 2:43:49 AM,6/5/2022 1:35:48 AM,,,3320,4
000000000235,2,Other cargo change,000009,IFMN-PLANT,6/4/2022 9:43:24 PM,6/4/2022 10:56:52 PM,,,2229,4
000000000235,3,Dropoff,000004,#005,6/6/2022 4:03:45 PM,6/7/2022 5:30:15 AM,,,205,4
000000000235,4,Dropoff,000008,#0002,6/7/2022 11:15:14 AM,6/9/2022 1:41:39 AM,,,1001,3
000000000235,5,Carrier-related,,,6/9/2022 4:23:28 AM,6/10/2022 1:41:30 AM,,,3433,2
000000000235,6,Carrier-related,000008,#0001,6/10/2022 2:40:46 PM,6/12/2022 1:16:19 AM,,,2593,4
000000000235,7,Dropoff,,,6/11/2022 1:59:52 PM,6/12/2022 5:51:02 AM,6/12/2022 4:39:25 PM,6/14/2022 2:39:51 AM,188,2
000000000236,1,Pickup,000004,DC,6/4/2022 12:22:11 AM,6/4/2022 1:21:33 AM,,,1915,4
000000000236,2,Pickup,000008,WAREHOUSE,6/6/2022 8:21:18 AM,6/8/2022 12:53:59 AM,,,309,1
000000000236,3,Pickup,000010,HOME,6/8/2022 7:12:26 PM,6/9/2022 9:52:09 AM,,,191,0
000000000236,4,Pickup,000004,DC,6/10/2022 5:17:06 AM,6/10/2022 1:48:28 PM,,,368,4
000000000236,5,Dropoff,000008,#0004,6/12/2022 12:52:30 PM,6/14/2022 1:54:29 PM,6/13/2022 10:56:54 AM,6/13/2022 6:36:53 PM,3823,4
000000000237,1,Pickup,000008,WAREHOUSE,6/3/2022 8:17:50 PM,6/5/2022 4:50:44 PM,,,2338,0
000000000237,2,Pickup,000010,HOME,6/3/2022 10:17:13 PM,6/4/2022 6:45:16 AM,,,1339,3
000000000237,3,Pickup,000001,WHSE,6/4/2022 3:38:02 PM,6/5/2022 12:05:15 PM,,,3647,2
000000000237,4,Dropoff,000004,#005,6/5/2022 11:39:40 PM,6/7/2022 1:34:54 AM,6/6/2022 8:52:04 PM,6/7/2022 9:24:59 AM,839,2
000000000238,1,Pickup,000010,HOME,6/5/2022 6:11:27 AM,6/5/2022 7:05:54 PM,,,3258,2
000000000238,2,Other cargo change,000004,DC,6/5/2022 7:15:22 PM,6/6/2022 2:08:12 PM,,,3236,2
000000000238,3,Pickup,000010,HOME,6/6/2022 5:13:28 AM,6/6/2022 8:35:03 PM,,,704,0
000000000238,4,Carrier-related,,,6/6/2022 11:48:36 AM,6/6/2022 5:58:55 PM,,,3241,3
000000000238,5,Dropoff,000004,#002,6/6/2022 9:56:28 PM,6/7/2022 6:54:31 AM,6/7/2022 12:03:22 PM,6/7/2022 1:15:58 PM,1546,0
000000000239,1,Pickup,000008,WAREHOUSE,6/7/2022 2:50:46 AM,6/8/2022 10:21:21 AM,6/8/2022 6:33:57 AM,6/9/2022 5:06:04 PM,1633,3
000000000239,2,Dropoff,000004,#005,6/8/2022 4:50:36 PM,6/9/2022 12:37:51 AM,6/9/2022 12:59:54 PM,6/10/2022 2:35:39 PM,2006,2
000000000239,3,Dropoff,000008,#0003,6/8/2022 7:47:36 PM,6/9/2022 12:21:44 AM,6/9/2022 2:16:10 PM,6/11/2022 12:04:38 AM,1016,3
000000000239,4,Pickup,000008,WAREHOUSE,6/9/2022 6:24:02 PM,6/9/2022 11:08:18 PM,6/9/2022 8:25:15 PM,6/10/2022 9:21:32 PM,1470,1
000000000239,5,Pickup,000010,HOME,6/10/2022 8:09:55 PM,6/12/2022 4:45:20 AM,6/11/2022 5:33:55 AM,6/11/2022 11:02:51 AM,1170,3
000000000239,6,Carrier-related,,,6/12/2022 4:54:09 AM,6/13/2022 4:33:48 PM,6/12/2022 8:00:06 AM,6/13/2022 1:41:33 PM,736,3
000000000239,7,Carrier-related,000006,#1,6/12/2022 6:38:16 PM,6/13/2022 11:33:56 AM,6/14/2022 4:48:15 AM,6/14/2022 6:07:40 PM,1245,1
000000000239,8,Pickup,,,6/13/2022 7:17:42 AM,6/13/2022 11:53:35 AM,6/13/2022 1:00:54 PM,6/13/2022 10:58:29 PM,1594,1
000000000239,9,Dropoff,000008,#0001,6/13/2022 10:44:37 PM,6/14/2022 10:25:23 PM,6/15/2022 1:29:31 PM,6/16/2022 4:13:24 AM,1896,3
000000000240,1,Pickup,000008,WAREHOUSE,6/7/2022 12:18:13 PM,6/9/2022 10:45:09 PM,,,2743,0
000000000240,2,Carrier-related,,,6/9/2022 9:07:30 PM,6/12/2022 8:19:50 AM,,,2899,3
000000000240,3,Dropoff,000002,#0001,6/11/2022 3:28:19 AM,6/11/2022 11:41:41 AM,,,2565,2
000000000240,4,Carrier-related,000004,#002,6/12/2022 8:03:07 AM,6/13/2022 8:46:40 AM,,,1163,3
000000000240,5,Carrier-related,,,6/14/2022 11:42:35 PM,6/16/2022 11:30:39 PM,,,399,2
000000000240,6,Dropoff,000001,PLANT,6/15/2022 5:40:27 PM,6/16/2022 6:12:27 PM,6/18/2022 6:46:24 AM,6/18/2022 11:51:18 AM,3652,2
000000000241,1,Pickup,000008,WAREHOUSE,6/8/2022 6:10:51 AM,6/8/2022 10:08:18 AM,,,3738,3
000000000241,2,Pickup,000009,IFMN-PLANT,6/9/2022 1:38:18 AM,6/9/2022 4:55:10 PM,,,1095,3
000000000241,3,Pickup,000008,WAREHOUSE,6/9/2022 11:26:54 PM,6/10/2022 8:13:14 AM,,,2195,2
000000000241,4,Other cargo change,000001,PLANT,6/10/2022 10:37:18 PM,6/11/2022 6:40:53 AM,,,335,2
000000000241,5,Pickup,000004,DC,6/11/2022 1:37:45 PM,6/11/2022 10:23:31 PM,,,3665,1
000000000241,6,Dropoff,000005,MAIN,6/11/2022 7:51:55 PM,6/11/2022 11:11:20 PM,6/12/2022 11:01:34 AM,6/13/2022 5:52:19 AM,280,1
000000000242,1,Pickup,000001,PLANT,6/9/2022 12:13:20 AM,6/9/2022 6:30:17 AM,,,2612,3
000000000242,2,Dropoff,000005,MAIN,6/9/2022 1:09:52 AM,6/9/2022 1:32:03 AM,,,2517,4
000000000242,3,Other cargo change,000008,WAREHOUSE,6/9/2022 3:31:04 AM,6/9/2022 6:26:56 AM,,,3938,2
000000000242,4,Pickup,000009,IFMN-PLANT,6/9/2022 4:58:56 AM,6/9/2022 10:55:14 AM,,,2736,2
000000000242,5,Other cargo change,000008,WAREHOUSE,6/9/2022 7:30:56 AM,6/9/2022 3:31:06 PM,,,1316,4
000000000242,6,Other cargo change,000010,HOME,6/9/2022 2:34:37 PM,6/10/2022 12:05:13 AM,,,764,3
000000000242,7,Pickup,000009,IFMN-PLANT,6/9/2022 2:51:17 PM,6/9/2022 9:55:10 PM,,,1535,0
000000000242,8,Other cargo change,000001,WHSE,6/9/2022 9:06:11 PM,6/9/2022 9:20:46 PM,,,3045,1
000000000242,9,Other cargo change,000010,HOME,6/10/2022 5:16:00 AM,6/10/2022 8:17:24 AM,,,2642,1
000000000242,10,Pickup,000001,WHSE,6/10/2022 11:37:32 AM,6/10/2022 3:36:27 PM,,,1720,4
000000000242,11,Pickup,000008,WAREHOUSE,6/10/2022 1:18:44 PM,6/10/2022 1:45:46 PM,,,1910,2
000000000242,12,Dropoff,000004,#002,6/10/2022 3:19:40 PM,6/11/2022 2:20:01 AM,,,148,2
000000000242,13,Dropoff,000001,WHSE,6/10/2022 9:54:30 PM,6/11/2022 5:10:43 AM,6/11/2022 7:20:28 AM,6/11/2022 7:24:19 AM,3952,4
000000000243,1,Pickup,000001,WHSE,6/12/2022 4:06:52 AM,6/15/2022 4:42:02 PM,,,3347,1
000000000243,2,Other cargo change,000001,PLANT,6/12/2022 7:03:16 AM,6/15/2022 7:04:25 AM,,,3540,0
000000000243,3,Pickup,000001,WHSE,6/15/2022 9:36:21 PM,6/18/2022 11:16:23 AM,,,3484,3
000000000243,4,Dropoff,000008,#0004,6/15/2022 11:50:38 PM,6/16/2022 7:46:10 PM,6/17/2022 11:06:30 PM,6/21/2022 10:00:00 AM,3738,3
000000000244,1,Pickup,000001,PLANT,6/13/2022 11:50:19 AM,6/15/2022 12:26:23 PM,,,1953,3
000000000244,2,Other cargo change,000004,DC,6/14/2022 9:47:06 PM,6/16/2022 7:00:26 AM,,,2278,1
000000000244,3,Dropoff,000008,#0004,6/16/2022 7:50:06 PM,6/17/2022 10:43:50 PM,6/20/2022 9:21:07 AM,6/24/2022 2:44:12 AM,2846,1
000000000245,1,Pickup,000008,WAREHOUSE,6/13/2022 4:01:47 AM,6/13/2022 7:35:50 PM,,,2875,1
000000000245,2,Other cargo change,000009,IFMN-PLANT,6/13/2022 3:25:43 PM,6/15/2022 11:37:07 AM,,,348,1
000000000245,3,Dropoff,000008,#0002,6/15/2022 6:43:35 PM,6/16/2022 3:11:00 PM,,,3157,4
000000000245,4,Other cargo change,000001,PLANT,6/16/2022 7:00:47 PM,6/18/2022 9:07:30 PM,,,3388,2
000000000245,5,Dropoff,000006,#1,6/18/2022 12:59:15 AM,6/18/2022 5:06:48 AM,6/20/2022 4:08:26 AM,6/21/2022 2:14:02 PM,3535,3
000000000246,1,Pickup,000001,PLANT,6/13/2022 9:26:59 PM,6/15/2022 2:32:54 AM,,,1956,0
000000000246,2,Other cargo change,000008,WAREHOUSE,6/14/2022 9:11:59 AM,6/15/2022 8:01:20 PM,,,1076,3
000000000246,3,Dropoff,000008,#0004,6/15/2022 11:38:46 AM,6/16/2022 8:38:43 PM,,,1509,3
000000000246,4,Pickup,000009,IFMN-PLANT,6/17/2022 1:27:19 AM,6/17/2022 9:44:24 AM,,,2699,1
000000000246,5,Carrier-related,,,6/17/2022 10:47:12 PM,6/18/2022 4:30:33 PM,,,3101,2
000000000246,6,Dropoff,000004,#002,6/19/2022 2:22:37 AM,6/19/2022 4:17:19 AM,,,3979,2
000000000246,7,Pickup,000004,#001,6/19/2022 2:52:21 AM,6/20/2022 12:45:43 AM,,,1583,0
000000000246,8,Dropoff,000010,HOME,6/20/2022 4:49:33 PM,6/21/2022 10:35:02 AM,,,3781,4
000000000246,9,Pickup,000008,WAREHOUSE,6/20/2022 9:12:18 PM,6/21/2022 4:54:04 AM,,,3249,1
000000000246,10,Pickup,000010,HOME,6/21/2022 1:26:46 AM,6/22/2022 1:16:02 PM,,,319,2
000000000246,11,Pickup,000008,WAREHOUSE,6/22/2022 5:28:30 AM,6/22/2022 11:36:34 PM,,,3409,2
000000000246,12,Dropoff,000001,WHSE,6/22/2022 9:27:21 PM,6/23/2022 7:04:43 PM,6/23/2022 3:35:05 AM,6/23/2022 4:28:42 AM,211,4
000000000247,1,Pickup,000008,WAREHOUSE,6/16/2022 5:50:27 AM,6/18/2022 6:24:44 AM,,,1150,2
000000000247,2,Pickup,000004,DC,6/17/2022 2:23:41 PM,6/17/2022 2:36:40 PM,,,377,3
000000000247,3,Dropoff,000008,#0002,6/19/2022 3:27:31 AM,6/21/2022 1:37:56 PM,,,3435,3
000000000247,4,Dropoff,000004,#001,6/19/2022 6:17:46 PM,6/22/2022 1:40:12 AM,,,2748,0
000000000247,5,Dropoff,000008,#0001,6/20/2022 3:20:35 PM,6/22/2022 6:24:18 AM,,,1631,3
000000000247,6,Dropoff,000005,MAIN,6/22/2022 12:51:17 AM,6/23/2022 4:47:27 AM,6/22/2022 3:38:46 AM,6/24/2022 9:42:42 AM,3861,0
000000000248,1,Pickup,000009,IFMN-PLANT,6/16/2022 1:31:32 PM,6/19/2022 5:45:42 AM,,,2117,3
000000000248,2,Dropoff,000001,WHSE,6/18/2022 12:10:17 PM,6/18/2022 2:25:58 PM,,,2392,1
000000000248,3,Dropoff,000008,#0004,6/18/2022 2:37:05 PM,6/22/2022 1:59:47 PM,,,3657,1
000000000248,4,Dropoff,000008,WAREHOUSE,6/18/2022 8:30:11 PM,6/20/2022 7:35:45 AM,,,517,2
000000000248,5,Dropoff,000008,#0002,6/20/2022 3:40:02 PM,6/22/2022 4:05:31 AM,6/23/2022 6:38:20 PM,6/25/2022 10:28:56 PM,2908,2
000000000249,1,Pickup,000004,DC,6/15/2022 10:35:54 PM,6/16/2022 4:10:17 AM,,,474,1
000000000249,2,Dropoff,000008,#0003,6/16/2022 4:04:25 PM,6/18/2022 5:16:15 AM,,,1333,4
000000000249,3,Dropoff,000004,#003,6/19/2022 4:17:08 AM,6/21/2022 1:17:11 AM,,,670,2
000000000249,4,Pickup,000008,WAREHOUSE,6/21/2022 8:45:45 AM,6/21/2022 3:43:59 PM,,,1787,3
000000000249,5,Other cargo change,000001,WHSE,6/21/2022 11:37:46 AM,6/22/2022 8:59:14 AM,,,447,3
000000000249,6,Other cargo change,000001,PLANT,6/23/2022 5:09:56 PM,6/24/2022 11:38:59 PM,,,3146,1
000000000249,7,Dropoff,000004,#002,6/25/2022 4:36:29 AM,6/27/2022 1:28:58 AM,6/25/2022 2:33:56 PM,6/26/2022 8:36:24 AM,2760,4
000000000250,1,Pickup,000009,IFMN-PLANT,6/18/2022 7:08:55 AM,6/20/2022 7:27:32 AM,,,842,1
000000000250,2,Dropoff,000004,#005,6/18/2022 7:18:00 AM,6/20/2022 6:45:09 PM,6/20/2022 6:48:35 PM,6/20/2022 11:57:31 PM,3887,3
000000000251,1,Pickup,000008,WAREHOUSE,6/17/2022 7:49:23 PM,6/19/2022 2:33:41 PM,,,3834,4
000000000251,2,Pickup,000004,DC,6/18/2022 2:00:22 AM,6/19/2022 5:51:24 AM,,,872,3
000000000251,3,Dropoff,000005,MAIN,6/20/2022 1:15:02 AM,6/22/2022 6:00:09 AM,,,3965,4
000000000251,4,Pickup,000001,WHSE,6/20/2022 10:53:37 AM,6/21/2022 3:57:31 PM,,,1636,3
000000000251,5,Pickup,000010,HOME,6/22/2022 7:28:48 PM,6/24/2022 4:22:03 PM,,,3900,0
000000000251,6,Dropoff,000004,#002,6/25/2022 3:01:07 PM,6/27/2022 7:10:14 AM,6/28/2022 10:01:02 AM,6/30/2022 12:30:23 AM,2298,1
000000000252,1,Pickup,000010,HOME,6/18/2022 6:05:22 PM,6/21/2022 3:36:32 AM,,,2708,2
000000000252,2,Pickup,000009,IFMN-PLANT,6/21/2022 1:58:44 AM,6/22/2022 7:52:04 PM,,,2279,2
000000000252,3,Dropoff,000004,#002,6/21/2022 4:51:02 PM,6/25/2022 12:35:24 PM,,,236,1
000000000252,4,Pickup,000001,WHSE,6/22/2022 7:26:54 PM,6/24/2022 4:04:17 PM,,,3315,2
000000000252,5,Dropoff,000008,#0003,6/24/2022 8:08:41 PM,6/27/2022 5:20:57 AM,6/27/2022 3:43:01 PM,6/29/2022 1:32:28 AM,3149,0
000000000253,1,Pickup,000001,WHSE,6/20/2022 6:22:12 PM,6/21/2022 7:59:44 PM,6/22/2022 5:44:08 AM,6/23/2022 6:15:45 PM,1517,3
000000000253,2,Carrier-related,,,6/20/2022 7:34:48 PM,6/21/2022 5:33:41 PM,6/21/2022 12:58:39 AM,6/22/2022 6:48:44 AM,3351,2
000000000253,3,Carrier-related,000002,#0001,6/21/2022 12:46:41 AM,6/21/2022 2:38:44 AM,6/21/2022 5:14:44 PM,6/21/2022 6:38:02 PM,614,2
000000000253,4,Pickup,,,6/21/2022 8:37:59 PM,6/22/2022 5:07:10 AM,6/22/2022 9:22:20 PM,6/23/2022 2:05:27 PM,684,4
000000000253,5,Dropoff,000007,OFC,6/22/2022 3:17:58 PM,6/22/2022 6:03:16 PM,6/23/2022 8:57:38 PM,6/25/2022 3:30:29 AM,984,0
000000000253,6,Dropoff,000008,WAREHOUSE,6/23/2022 2:49:10 AM,6/24/2022 12:21:24 PM,6/24/2022 1:10:56 AM,6/25/2022 1:40:44 AM,1046,2
000000000254,1,Pickup,000009,IFMN-PLANT,6/20/2022 5:41:31 PM,6/21/2022 5:59:04 AM,,,3712,4
000000000254,2,Pickup,000004,DC,6/21/2022 5:39:44 AM,6/21/2022 8:33:11 AM,,,1610,4
000000000254,3,Dropoff,000008,#0002,6/21/2022 4:11:17 PM,6/21/2022 10:36:09 PM,,,1813,0
000000000254,4,Pickup,000009,IFMN-PLANT,6/22/2022 5:41:46 AM,6/22/2022 8:53:10 PM,,,3815,4
000000000254,5,Dropoff,000008,#0004,6/22/2022 6:59:02 AM,6/22/2022 3:31:54 PM,,,2266,3
000000000254,6,Pickup,000010,HOME,6/22/2022 3:17:37 PM,6/22/2022 10:15:03 PM,,,2080,4
000000000254,7,Dropoff,000001,WHSE,6/22/2022 11:13:18 PM,6/23/2022 12:56:57 AM,,,3231,1
000000000254,8,Dropoff,000004,#002,6/23/2022 7:14:10 AM,6/23/2022 6:51:11 PM,,,2215,4
000000000254,9,Other cargo change,000008,WAREHOUSE,6/23/2022 11:30:17 AM,6/23/2022 8:36:51 PM,,,2995,1
000000000254,10,Dropoff,000008,#0003,6/23/2022 1:47:06 PM,6/24/2022 2:58:13 AM,,,2362,1
000000000254,11,Dropoff,000006,#1,6/24/2022 12:58:05 AM,6/24/2022 4:26:57 AM,6/24/2022 2:36:56 PM,6/25/2022 1:01:01 AM,2056,4
000000000255,1,Pickup,000004,DC,6/22/2022 4:52:06 AM,6/22/2022 7:50:08 AM,,,2700,0
000000000255,2,Other cargo change,000001,WHSE,6/22/2022 6:06:20 AM,6/22/2022 1:21:06 PM,,,3170,2
000000000255,3,Carrier-related,,,6/22/2022 10:51:21 AM,6/23/2022 12:41:01 AM,,,478,3
000000000255,4,Other cargo change,000004,#001,6/22/2022 10:40:47 PM,6/23/2022 12:46:00 PM,,,376,3
000000000255,5,Dropoff,000004,DC,6/23/2022 10:19:59 AM,6/23/2022 8:17:32 PM,6/23/2022 2:24:01 PM,6/23/2022 8:42:36 PM,924,3
000000000256,1,Pickup,000010,HOME,6/23/2022 11:45:36 AM,6/24/2022 10:27:21 AM,,,1702,3
000000000256,2,Dropoff,000004,#005,6/24/2022 5:08:41 PM,6/24/2022 9:47:29 PM,,,2823,4
000000000256,3,Other cargo change,000001,PLANT,6/25/2022 9:37:20 PM,6/26/2022 12:01:04 AM,,,3064,1
000000000256,4,Other cargo change,000010,HOME,6/27/2022 4:58:50 AM,6/27/2022 5:49:54 PM,,,3412,4
000000000256,5,Dropoff,000004,#002,6/27/2022 6:43:35 AM,6/27/2022 5:36:13 PM,,,386,4
000000000256,6,Dropoff,000008,#0003,6/27/2022 2:54:00 PM,6/28/2022 5:02:15 AM,,,901,0
000000000256,7,Other cargo change,000008,WAREHOUSE,6/27/2022 5:18:04 PM,6/28/2022 5:09:19 AM,,,326,3
000000000256,8,Dropoff,000008,#0003,6/28/2022 1:09:29 PM,6/29/2022 3:29:51 AM,,,1240,4
000000000256,9,Other cargo change,000001,WHSE,6/28/2022 6:01:16 PM,6/29/2022 4:11:04 AM,,,2585,2
000000000256,10,Carrier-related,,,6/29/2022 5:06:51 PM,6/30/2022 10:36:20 PM,,,931,3
000000000256,11,Carrier-related,000004,#003,6/30/2022 7:20:38 PM,7/1/2022 4:36:01 AM,,,1383,3
000000000256,12,Dropoff,,,7/1/2022 2:39:00 AM,7/1/2022 8:46:33 PM,,,1991,4
000000000256,13,Carrier-related,000008,#0003,7/1/2022 4:16:15 AM,7/1/2022 5:41:20 AM,,,3806,2
000000000256,14,Other cargo change,000008,#0001,7/1/2022 9:08:59 PM,7/2/2022 5:13:39 PM,,,2704,0
000000000256,15,Dropoff,,,7/2/2022 11:13:20 PM,7/4/2022 1:50:58 AM,7/4/2022 2:53:04 AM,7/4/2022 3:34:17 AM,2312,4
000000000257,1,Pickup,000009,IFMN-PLANT,6/24/2022 1:33:31 PM,6/25/2022 7:32:31 PM,,,3553,2
000000000257,2,Pickup,000001,PLANT,6/25/2022 9:00:20 AM,6/25/2022 10:35:11 AM,,,2163,1
000000000257,3,Carrier-related,,,6/25/2022 6:06:28 PM,6/26/2022 11:09:52 AM,,,2833,1
000000000257,4,Dropoff,000004,#003,6/26/2022 6:56:37 AM,6/26/2022 5:30:26 PM,,,984,4
000000000257,5,Pickup,000006,#1,6/26/2022 2:35:36 PM,6/27/2022 6:13:42 PM,,,2146,3
000000000257,6,Pickup,000009,IFMN-PLANT,6/27/2022 10:21:33 AM,6/28/2022 4:22:54 AM,,,3090,3
000000000257,7,Dropoff,000004,DC,6/27/2022 4:07:57 PM,6/27/2022 5:16:17 PM,6/28/2022 3:24:18 PM,6/29/2022 1:52:44 PM,3880,2
000000000258,1,Pickup,000001,PLANT,6/24/2022 11:48:51 PM,6/27/2022 2:12:05 PM,,,2412,2
