OrderId,StopSequenceNumber,StopType,CustomerId,LocationId,MinExpectedArrivalTime,MaxExpectedArrivalTime,ActualArrivalTime,DepartureTime,Distance,ChargePerDistanceUnit
"000000000270",2,"Dropoff","000004","#002",7/7/2022 4:46:15 AM,7/7/2022 5:36:25 PM,,,3702,0
"000000000270",3,"Pickup","000004","DC",7/7/2022 12:39:41 PM,7/7/2022 8:19:47 PM,,,1617,0
"000000000270",4,"Pickup","000001","PLANT",7/7/2022 1:10:24 PM,7/7/2022 8:03:51 PM,,,1086,2
"000000000270",5,"Pickup","000009","IFMN-PLANT",7/7/2022 8:43:46 PM,7/8/2022 3:40:41 AM,,,2580,2
"000000000270",6,"Pickup","000010","HOME",7/8/2022 1:40:30 AM,7/8/2022 8:27:30 AM,,,3965,3
"000000000270",7,"Dropoff","000004","#001",7/8/2022 6:43:21 AM,7/8/2022 8:45:16 AM,7/8/2022 9:42:41 AM,7/8/2022 12:01:14 PM,2672,3
"000000000271",1,"Pickup","000001","WHSE",7/8/2022 11:37:53 PM,7/11/2022 5:46:43 AM,,,2926,0
"000000000271",2,"Other cargo change","000004","DC",7/10/2022 3:25:59 AM,7/12/2022 4:45:22 AM,,,3070,1
"000000000271",3,"Carrier-related",,,7/10/2022 11:30:37 AM,7/10/2022 7:21:50 PM,,,2490,4
"000000000271",4,"Dropoff","000004","#003",7/12/2022 3:01:38 AM,7/14/2022 8:40:41 AM,,,2074,0
"000000000271",5,"Dropoff","000001","WHSE",7/13/2022 3:54:20 PM,7/15/2022 6:11:48 AM,,,2220,0
"000000000271",6,"Dropoff","000002","#0001",7/13/2022 8:36:09 PM,7/16/2022 12:17:27 AM,7/14/2022 6:20:14 PM,7/16/2022 11:16:00 AM,1453,4
"000000000272",1,"Pickup","000008","WAREHOUSE",7/9/2022 1:20:53 AM,7/10/2022 3:18:22 AM,,,881,3
"000000000272",2,"Pickup","000010","HOME",7/9/2022 11:58:06 PM,7/10/2022 11:47:57 AM,,,3917,3
"000000000272",3,"Pickup","000008","WAREHOUSE",7/10/2022 9:18:44 AM,7/11/2022 12:33:04 PM,,,875,4
"000000000272",4,"Pickup","000001","PLANT",7/12/2022 8:48:16 AM,7/13/2022 11:25:36 PM,,,1743,2
"000000000272",5,"Carrier-related",,,7/13/2022 11:11:58 PM,7/14/2022 9:21:07 AM,,,3326,1
"000000000272",6,"Pickup","000005","MAIN",7/14/2022 3:32:56 AM,7/16/2022 3:31:52 PM,,,3869,2
"000000000272",7,"Dropoff","000004","DC",7/15/2022 12:44:25 AM,7/15/2022 10:14:06 PM,7/15/2022 2:43:57 PM,7/16/2022 3:39:34 AM,3831,1
"000000000273",1,"Pickup","000008","WAREHOUSE",7/11/2022 4:31:56 AM,7/12/2022 3:59:10 PM,,,2564,2
"000000000273",2,"Carrier-related",,,7/11/2022 10:11:47 PM,7/12/2022 8:40:32 PM,,,1963,3
"000000000273",3,"Carrier-related","000008","#0002",7/13/2022 5:11:53 AM,7/14/2022 5:00:03 PM,,,3225,3
"000000000273",4,"Carrier-related",,,7/13/2022 6:18:11 AM,7/14/2022 8:44:53 PM,,,262,3
"000000000273",5,"Carrier-related","000008","WAREHOUSE",7/13/2022 6:54:14 AM,7/14/2022 9:23:06 AM,,,1451,2
"000000000273",6,"Pickup",,,7/13/2022 12:44:33 PM,7/14/2022 7:09:21 PM,,,3650,3
"000000000273",7,"Other cargo change","000005","MAIN",7/15/2022 1:15:49 AM,7/15/2022 6:01:31 AM,,,2940,3
"000000000273",8,"Dropoff",,,7/15/2022 7:41:33 AM,7/16/2022 10:25:11 PM,7/15/2022 6:52:42 PM,7/16/2022 12:05:51 AM,3102,2
"000000000274",1,"Pickup","000001","PLANT",7/11/2022 5:45:09 AM,7/12/2022 4:04:33 AM,,,305,0
"000000000274",2,"Pickup","000008","WAREHOUSE",7/12/2022 6:02:24 AM,7/13/2022 3:34:23 AM,,,1270,1
"000000000274",3,"Pickup","000010","HOME",7/13/2022 3:07:58 PM,7/14/2022 8:36:53 PM,,,2186,0
"000000000274",4,"Carrier-related",,,7/14/2022 2:15:55 PM,7/15/2022 10:27:51 PM,,,977,2
"000000000274",5,"Pickup","000004","#005",7/16/2022 2:31:14 AM,7/16/2022 4:11:02 PM,,,1711,0
"000000000274",6,"Pickup","000008","WAREHOUSE",7/17/2022 1:45:28 PM,7/18/2022 5:23:06 AM,,,1129,4
"000000000274",7,"Other cargo change","000009","IFMN-PLANT",7/17/2022 7:29:54 PM,7/18/2022 2:43:18 AM,,,3574,0
"000000000274",8,"Carrier-related","000004","DC",7/18/2022 7:50:36 AM,7/19/2022 8:50:49 AM,,,3531,0
"000000000274",9,"Dropoff",,,7/18/2022 3:33:25 PM,7/19/2022 9:06:25 PM,7/20/2022 3:04:28 AM,7/20/2022 3:28:54 PM,2271,2
"000000000275",1,"Pickup","000009","IFMN-PLANT",7/12/2022 5:10:20 AM,7/13/2022 6:29:29 PM,,,2940,2
"000000000275",2,"Carrier-related",,,7/13/2022 6:44:20 PM,7/14/2022 5:02:52 PM,,,1481,3
"000000000275",3,"Other cargo change","000001","OFFICE",7/15/2022 3:24:25 AM,7/16/2022 4:05:40 PM,,,1693,3
"000000000275",4,"Pickup","000008","WAREHOUSE",7/16/2022 5:27:25 AM,7/16/2022 4:33:43 PM,,,3314,2
"000000000275",5,"Other cargo change","000009","IFMN-PLANT",7/17/2022 12:24:45 PM,7/19/2022 12:12:18 AM,,,1285,0
"000000000275",6,"Dropoff","000001","PLANT",7/18/2022 5:15:19 PM,7/20/2022 11:44:46 AM,,,3109,3
"000000000275",7,"Other cargo change","000008","#0002",7/19/2022 9:23:11 AM,7/21/2022 2:07:04 AM,,,2789,1
"000000000275",8,"Dropoff","000001","WHSE",7/19/2022 1:09:20 PM,7/20/2022 1:12:31 AM,7/19/2022 4:08:27 PM,7/19/2022 11:48:30 PM,1890,2
"000000000276",1,"Pickup","000009","IFMN-PLANT",7/14/2022 6:09:10 AM,7/19/2022 10:16:03 AM,,,717,1
"000000000276",2,"Dropoff","000008","#0003",7/18/2022 2:13:53 AM,7/23/2022 4:36:41 PM,,,2886,4
"000000000276",3,"Dropoff","000005","MAIN",7/20/2022 7:22:44 AM,7/25/2022 6:46:55 PM,7/21/2022 4:12:10 PM,7/23/2022 5:47:35 AM,488,3
"000000000277",1,"Pickup","000001","WHSE",7/15/2022 6:55:58 AM,7/16/2022 7:08:52 PM,7/18/2022 1:06:33 AM,7/23/2022 5:33:52 AM,3548,1
"000000000277",2,"Carrier-related",,,7/15/2022 3:12:56 PM,7/17/2022 12:50:01 PM,7/19/2022 9:47:02 PM,7/20/2022 8:19:05 PM,2694,3
"000000000277",3,"Dropoff","000004","#005",7/19/2022 3:55:45 PM,7/19/2022 5:26:55 PM,7/20/2022 1:23:38 AM,7/21/2022 9:27:08 PM,1250,2
"000000000278",1,"Pickup","000008","WAREHOUSE",7/14/2022 6:03:34 PM,7/15/2022 11:06:59 AM,,,2238,0
"000000000278",2,"Dropoff","000004","#005",7/15/2022 6:18:27 AM,7/15/2022 4:06:12 PM,,,3968,4
"000000000278",3,"Dropoff","000004","#003",7/15/2022 6:48:43 AM,7/15/2022 7:54:49 AM,,,3413,0
"000000000278",4,"Pickup","000008","WAREHOUSE",7/15/2022 11:50:59 AM,7/16/2022 12:45:30 AM,,,995,4
"000000000278",5,"Pickup","000001","WHSE",7/15/2022 10:45:04 PM,7/16/2022 2:15:08 PM,,,3160,2
"000000000278",6,"Dropoff","000004","#002",7/16/2022 4:58:59 AM,7/16/2022 10:29:59 AM,,,2072,3
"000000000278",7,"Dropoff","000004","#001",7/16/2022 9:21:45 AM,7/16/2022 11:01:14 AM,7/16/2022 12:23:04 PM,7/17/2022 12:49:52 AM,1549,2
"000000000279",1,"Pickup","000001","WHSE",7/15/2022 10:54:54 PM,7/16/2022 2:57:33 AM,,,706,0
"000000000279",2,"Other cargo change","000008","WAREHOUSE",7/16/2022 4:58:43 AM,7/17/2022 2:27:30 AM,,,2343,2
"000000000279",3,"Dropoff","000008","#0002",7/16/2022 6:49:30 AM,7/16/2022 11:56:58 PM,,,1538,1
"000000000279",4,"Pickup","000001","PLANT",7/16/2022 9:04:17 PM,7/17/2022 3:36:07 PM,,,3101,1
"000000000279",5,"Dropoff","000001","WHSE",7/17/2022 8:27:56 AM,7/17/2022 10:43:47 AM,,,1185,1
"000000000279",6,"Pickup","000010","HOME",7/17/2022 1:05:46 PM,7/17/2022 5:36:11 PM,,,1749,2
"000000000279",7,"Dropoff","000006","#1",7/18/2022 12:37:40 AM,7/18/2022 4:41:08 AM,,,2713,1
"000000000279",8,"Dropoff","000008","#0003",7/18/2022 3:04:17 AM,7/18/2022 3:32:00 PM,7/19/2022 2:20:08 AM,7/19/2022 1:05:00 PM,2218,1
"000000000280",1,"Pickup","000001","PLANT",7/17/2022 5:37:24 PM,7/18/2022 3:46:35 PM,,,1922,4
"000000000280",2,"Pickup","000004","DC",7/18/2022 11:35:29 AM,7/19/2022 9:17:34 AM,,,948,1
"000000000280",3,"Pickup","000009","IFMN-PLANT",7/19/2022 12:32:56 PM,7/20/2022 6:46:53 AM,,,3743,0
"000000000280",4,"Pickup","000001","WHSE",7/20/2022 4:35:02 AM,7/21/2022 5:08:19 AM,,,538,2
"000000000280",5,"Pickup","000010","HOME",7/20/2022 5:06:35 AM,7/20/2022 6:01:48 PM,,,264,1
"000000000280",6,"Pickup","000009","IFMN-PLANT",7/21/2022 3:59:57 AM,7/21/2022 10:54:50 AM,,,1037,4
"000000000280",7,"Dropoff","000004","#003",7/21/2022 8:18:03 AM,7/21/2022 9:58:50 AM,7/21/2022 6:15:32 PM,7/22/2022 3:26:47 AM,3941,0
"000000000281",1,"Pickup","000004","DC",7/18/2022 7:20:23 AM,7/18/2022 10:07:04 PM,,,327,0
"000000000281",2,"Pickup","000001","PLANT",7/19/2022 10:29:15 PM,7/20/2022 8:57:05 PM,,,2029,3
"000000000281",3,"Carrier-related",,,7/20/2022 5:46:55 PM,7/21/2022 7:49:16 AM,,,2139,0
"000000000281",4,"Pickup","000004","#003",7/20/2022 8:06:14 PM,7/22/2022 4:21:49 AM,,,3224,4
"000000000281",5,"Other cargo change","000010","HOME",7/21/2022 7:11:23 PM,7/22/2022 7:36:02 PM,,,2161,4
"000000000281",6,"Dropoff","000008","WAREHOUSE",7/22/2022 12:29:12 PM,7/22/2022 4:32:48 PM,,,1870,4
"000000000281",7,"Pickup","000008","#0003",7/22/2022 7:15:06 PM,7/24/2022 5:58:33 AM,,,2778,4
"000000000281",8,"Other cargo change","000010","HOME",7/23/2022 3:15:05 PM,7/23/2022 9:01:47 PM,,,3600,1
"000000000281",9,"Dropoff","000001","WHSE",7/24/2022 1:31:40 AM,7/25/2022 1:53:36 PM,7/24/2022 8:09:39 PM,7/26/2022 10:56:57 AM,3125,3
"000000000282",1,"Pickup","000001","WHSE",7/19/2022 10:30:20 AM,7/22/2022 7:33:49 PM,,,2186,2
"000000000282",2,"Pickup","000001","PLANT",7/21/2022 3:11:47 PM,7/24/2022 11:04:22 AM,,,2631,4
"000000000282",3,"Dropoff","000008","#0001",7/26/2022 3:55:33 PM,7/27/2022 3:25:52 AM,7/29/2022 5:36:41 PM,8/1/2022 6:45:44 PM,2570,4
"000000000283",1,"Pickup","000009","IFMN-PLANT",7/20/2022 4:49:03 AM,7/20/2022 7:29:39 PM,,,1379,2
"000000000283",2,"Carrier-related",,,7/20/2022 8:45:21 AM,7/21/2022 5:52:50 AM,,,2267,1
"000000000283",3,"Carrier-related","000004","OFFICE",7/20/2022 2:43:15 PM,7/21/2022 1:42:52 AM,,,157,4
"000000000283",4,"Carrier-related",,,7/20/2022 11:24:48 PM,7/21/2022 5:16:36 AM,,,3610,4
"000000000283",5,"Pickup","000004","#003",7/21/2022 2:58:55 PM,7/22/2022 10:44:13 AM,,,2151,2
"000000000283",6,"Dropoff",,,7/22/2022 2:19:30 AM,7/22/2022 4:35:21 AM,7/22/2022 8:34:58 AM,7/23/2022 3:50:00 AM,1211,4
"000000000284",1,"Pickup","000009","IFMN-PLANT",7/22/2022 9:44:44 PM,7/23/2022 9:59:57 AM,,,580,2
"000000000284",2,"Pickup","000010","HOME",7/25/2022 11:38:25 AM,7/28/2022 1:20:55 PM,,,2720,1
"000000000284",3,"Pickup","000001","WHSE",7/28/2022 11:07:13 AM,7/28/2022 8:16:25 PM,,,1828,3
"000000000284",4,"Dropoff","000006","#1",7/31/2022 11:27:14 PM,8/1/2022 9:13:51 PM,8/1/2022 6:35:30 AM,8/2/2022 4:07:52 PM,1771,4
"000000000285",1,"Pickup","000001","WHSE",7/22/2022 11:52:25 AM,7/22/2022 1:42:10 PM,,,2651,2
"000000000285",2,"Carrier-related",,,7/23/2022 8:41:02 PM,7/24/2022 4:21:43 PM,,,386,0
"000000000285",3,"Other cargo change","000007","OFC",7/24/2022 10:24:48 PM,7/25/2022 1:21:16 AM,,,201,0
"000000000285",4,"Dropoff","000008","WAREHOUSE",7/26/2022 5:43:54 AM,7/26/2022 4:16:24 PM,,,3122,1
"000000000285",5,"Carrier-related","000004","#002",7/26/2022 1:16:57 PM,7/27/2022 7:09:04 AM,,,3957,3
"000000000285",6,"Dropoff",,,7/26/2022 8:01:26 PM,7/26/2022 10:59:54 PM,7/27/2022 1:54:00 PM,7/28/2022 8:25:10 PM,664,1
"000000000286",1,"Pickup","000001","WHSE",7/23/2022 8:01:32 PM,7/24/2022 12:18:28 PM,,,3750,3
"000000000286",2,"Other cargo change","000008","WAREHOUSE",7/25/2022 9:38:55 AM,7/26/2022 10:34:40 AM,,,3775,4
"000000000286",3,"Other cargo change","000009","IFMN-PLANT",7/25/2022 7:40:15 PM,7/26/2022 12:49:23 PM,,,3626,0
"000000000286",4,"Pickup","000001","PLANT",7/26/2022 3:56:56 PM,7/27/2022 12:27:02 AM,,,278,1
"000000000286",5,"Pickup","000010","HOME",7/27/2022 4:01:30 AM,7/28/2022 4:15:23 AM,,,1041,2
"000000000286",6,"Pickup","000009","IFMN-PLANT",7/27/2022 3:28:51 PM,7/28/2022 10:57:31 AM,,,3254,1
"000000000286",7,"Other cargo change","000004","DC",7/28/2022 1:04:59 AM,7/28/2022 7:49:36 AM,,,2384,0
"000000000286",8,"Pickup","000001","PLANT",7/29/2022 3:35:46 PM,7/30/2022 8:19:49 AM,,,3945,1
"000000000286",9,"Pickup","000001","WHSE",7/31/2022 2:27:47 AM,7/31/2022 8:10:29 PM,,,2869,1
"000000000286",10,"Other cargo change","000001","PLANT",7/31/2022 4:14:27 PM,8/1/2022 12:13:26 AM,,,3377,4
"000000000286",11,"Other cargo change","000004","DC",7/31/2022 11:04:07 PM,8/1/2022 8:44:03 PM,,,1033,3
"000000000286",12,"Dropoff","000004","#005",8/2/2022 2:45:35 PM,8/3/2022 6:58:04 AM,8/3/2022 12:28:43 AM,8/4/2022 1:27:14 PM,2491,2
"000000000287",1,"Pickup","000001","PLANT",7/23/2022 8:30:47 PM,7/24/2022 8:34:42 AM,,,1239,3
"000000000287",2,"Carrier-related",,,7/24/2022 3:44:19 PM,7/25/2022 5:18:30 AM,,,627,2
"000000000287",3,"Pickup","000008","#0001",7/25/2022 12:55:23 AM,7/25/2022 5:45:26 AM,,,373,3
"000000000287",4,"Dropoff","000008","WAREHOUSE",7/25/2022 1:58:57 AM,7/25/2022 3:47:29 AM,,,2768,1
"000000000287",5,"Pickup","000001","WHSE",7/25/2022 5:58:20 AM,7/25/2022 7:49:23 AM,,,1440,0
"000000000287",6,"Carrier-related","000010","HOME",7/25/2022 1:56:44 PM,7/25/2022 2:21:02 PM,,,1157,1
"000000000287",7,"Other cargo change",,,7/25/2022 4:33:27 PM,7/26/2022 1:09:07 AM,,,3007,0
"000000000287",8,"Dropoff","000008","#0003",7/26/2022 9:50:11 AM,7/26/2022 9:56:38 PM,,,360,2
"000000000287",9,"Other cargo change","000010","HOME",7/26/2022 5:39:46 PM,7/27/2022 1:56:21 AM,,,181,3
"000000000287",10,"Pickup","000001","WHSE",7/27/2022 6:43:04 AM,7/28/2022 1:52:16 AM,,,522,0
"000000000287",11,"Dropoff","000008","WAREHOUSE",7/27/2022 6:42:13 PM,7/28/2022 5:42:15 AM,,,122,3
"000000000287",12,"Carrier-related","000001","PLANT",7/27/2022 7:06:00 PM,7/28/2022 7:53:29 AM,,,791,4
"000000000287",13,"Dropoff","000004","#005",7/27/2022 8:11:20 PM,7/27/2022 10:42:15 PM,,,3416,3
"000000000287",14,"Other cargo change",,,7/28/2022 3:47:21 PM,7/29/2022 6:55:06 AM,,,3311,4
"000000000287",15,"Pickup","000009","IFMN-PLANT",7/28/2022 3:57:04 PM,7/28/2022 5:06:08 PM,,,2547,4
"000000000287",16,"Pickup","000004","#002",7/28/2022 11:46:15 PM,7/29/2022 1:14:20 PM,,,2026,1
"000000000287",17,"Dropoff","000010","HOME",7/29/2022 5:57:45 AM,7/29/2022 5:31:42 PM,7/29/2022 10:52:14 AM,7/30/2022 4:02:38 AM,504,0
"000000000288",1,"Pickup","000001","PLANT",7/25/2022 4:29:36 PM,7/29/2022 10:32:53 AM,,,250,4
"000000000288",2,"Other cargo change","000004","DC",7/27/2022 8:23:28 PM,7/29/2022 10:35:33 AM,,,2030,4
"000000000288",3,"Pickup","000010","HOME",7/27/2022 10:39:35 PM,7/30/2022 10:02:46 PM,,,3441,4
"000000000288",4,"Dropoff","000004","#002",7/30/2022 11:17:55 AM,7/31/2022 1:54:24 AM,8/2/2022 7:16:21 PM,8/3/2022 10:25:27 PM,3568,3
"000000000289",1,"Pickup","000010","HOME",7/26/2022 2:16:04 PM,7/27/2022 7:53:18 PM,,,1255,2
"000000000289",2,"Dropoff","000004","#002",7/27/2022 11:06:03 AM,7/27/2022 9:59:59 PM,,,1076,4
"000000000289",3,"Dropoff","000008","#0004",7/27/2022 3:05:53 PM,7/27/2022 8:46:31 PM,7/29/2022 7:03:38 PM,8/1/2022 1:07:29 AM,3897,3
"000000000290",1,"Pickup","000010","HOME",7/27/2022 10:48:45 PM,7/30/2022 12:54:33 AM,,,3629,2
"000000000290",2,"Carrier-related",,,7/29/2022 9:01:54 AM,7/31/2022 3:05:47 AM,,,1935,2
"000000000290",3,"Pickup","000004","OFFICE",7/30/2022 10:35:39 AM,8/1/2022 12:37:27 PM,,,3499,4
"000000000290",4,"Pickup","000004","DC",8/1/2022 10:50:39 AM,8/1/2022 8:34:08 PM,,,2464,0
"000000000290",5,"Carrier-related","000008","WAREHOUSE",8/1/2022 11:39:06 PM,8/4/2022 7:36:12 AM,,,3070,0
"000000000290",6,"Dropoff",,,8/2/2022 11:25:49 PM,8/4/2022 4:11:19 AM,8/3/2022 3:38:28 PM,8/5/2022 6:59:29 PM,3325,1
"000000000291",1,"Pickup","000004","DC",7/28/2022 1:59:43 AM,7/28/2022 4:00:41 AM,7/28/2022 3:32:05 PM,7/28/2022 11:54:15 PM,2661,2
"000000000291",2,"Dropoff","000004","#003",7/29/2022 8:31:43 AM,7/29/2022 8:41:38 AM,7/30/2022 2:54:40 PM,7/30/2022 7:23:08 PM,2507,1
"000000000291",3,"Other cargo change","000004","DC",7/29/2022 11:20:49 PM,7/31/2022 12:53:15 AM,7/31/2022 1:55:31 AM,7/31/2022 7:47:06 PM,572,4
"000000000291",4,"Other cargo change","000009","IFMN-PLANT",7/30/2022 1:18:32 AM,7/30/2022 3:18:04 AM,7/30/2022 3:04:44 PM,7/31/2022 6:37:58 AM,2070,4
"000000000291",5,"Carrier-related",,,7/30/2022 4:56:04 PM,7/30/2022 6:45:12 PM,7/31/2022 8:50:06 AM,8/1/2022 2:56:03 PM,1772,1
"000000000291",6,"Carrier-related","000008","WAREHOUSE",7/31/2022 5:02:23 AM,8/1/2022 2:27:51 AM,8/1/2022 7:50:12 AM,8/2/2022 4:44:28 AM,1454,4
"000000000291",7,"Dropoff",,,7/31/2022 10:41:52 PM,8/1/2022 7:16:41 AM,8/1/2022 7:39:30 PM,8/2/2022 7:45:17 PM,1932,4
"000000000292",1,"Pickup","000008","WAREHOUSE",7/29/2022 1:36:00 PM,7/29/2022 6:57:43 PM,,,2537,1
"000000000292",2,"Pickup","000009","IFMN-PLANT",7/29/2022 2:07:13 PM,7/31/2022 11:29:39 AM,,,3501,1
"000000000292",3,"Dropoff","000001","WHSE",7/31/2022 2:01:24 AM,8/2/2022 7:20:46 AM,,,2789,2
"000000000292",4,"Pickup","000009","IFMN-PLANT",8/1/2022 4:11:00 PM,8/3/2022 1:46:10 AM,,,120,3
"000000000292",5,"Carrier-related",,,8/3/2022 9:09:42 AM,8/5/2022 1:41:47 AM,,,2544,0
"000000000292",6,"Pickup","000006","#1",8/4/2022 7:37:11 PM,8/6/2022 12:36:13 PM,,,2793,2
"000000000292",7,"Dropoff","000004","DC",8/6/2022 10:10:30 AM,8/7/2022 7:23:07 PM,8/7/2022 10:06:20 AM,8/7/2022 5:51:19 PM,2480,4
"000000000293",1,"Pickup","000010","HOME",7/30/2022 9:28:02 PM,8/1/2022 4:39:49 AM,8/1/2022 6:21:42 AM,8/2/2022 6:16:21 AM,1673,2
"000000000293",2,"Carrier-related",,,7/30/2022 10:59:52 PM,8/1/2022 1:09:47 PM,8/1/2022 2:17:45 PM,8/1/2022 5:14:49 PM,3300,1
"000000000293",3,"Pickup","000008","#0001",7/31/2022 10:34:26 PM,7/31/2022 11:02:23 PM,8/1/2022 3:01:19 PM,8/3/2022 4:14:38 AM,1542,0
"000000000293",4,"Carrier-related","000004","DC",8/1/2022 2:17:49 AM,8/1/2022 2:34:19 AM,8/1/2022 12:34:33 PM,8/2/2022 5:07:13 PM,1758,4
"000000000293",5,"Pickup",,,8/1/2022 2:17:02 PM,8/2/2022 8:48:54 PM,8/1/2022 8:17:39 PM,8/3/2022 11:43:26 AM,107,4
"000000000293",6,"Dropoff","000002","#0001",8/3/2022 2:21:17 AM,8/4/2022 8:02:22 AM,8/3/2022 7:53:25 PM,8/4/2022 4:22:08 PM,518,1
"000000000293",7,"Carrier-related","000001","PLANT",8/4/2022 6:36:17 AM,8/4/2022 5:39:10 PM,8/5/2022 5:14:12 PM,8/6/2022 9:58:04 PM,3133,3
"000000000293",8,"Dropoff","000008","WAREHOUSE",8/5/2022 1:22:15 AM,8/6/2022 2:49:32 PM,8/6/2022 9:29:28 AM,8/7/2022 1:46:40 PM,1384,4
"000000000293",9,"Dropoff",,,8/5/2022 3:59:56 PM,8/5/2022 6:22:30 PM,8/6/2022 10:30:04 AM,8/7/2022 11:08:28 AM,624,2
"000000000294",1,"Pickup","000009","IFMN-PLANT",7/31/2022 2:46:29 PM,8/1/2022 7:11:23 AM,,,259,3
"000000000294",2,"Carrier-related",,,8/1/2022 1:00:32 PM,8/3/2022 4:26:25 AM,,,1056,2
"000000000294",3,"Carrier-related","000004","DC",8/1/2022 9:11:39 PM,8/4/2022 10:18:08 AM,,,1200,4
"000000000294",4,"Other cargo change",,,8/4/2022 7:49:09 AM,8/5/2022 9:39:42 PM,,,1413,4
"000000000294",5,"Carrier-related","000004","OFFICE",8/5/2022 7:01:16 AM,8/6/2022 1:16:50 AM,,,1624,3
"000000000294",6,"Dropoff","000008","WAREHOUSE",8/6/2022 5:01:30 PM,8/8/2022 7:05:31 AM,8/8/2022 7:26:45 AM,8/10/2022 10:16:12 AM,504,2
"000000000295",1,"Pickup","000004","DC",8/1/2022 1:42:43 PM,8/1/2022 3:32:49 PM,,,1127,3
"000000000295",2,"Other cargo change","000001","WHSE",8/2/2022 3:16:59 PM,8/3/2022 10:30:39 AM,,,1407,2
"000000000295",3,"Other cargo change","000010","HOME",8/2/2022 8:45:09 PM,8/3/2022 9:40:25 PM,,,605,4
"000000000295",4,"Pickup","000001","WHSE",8/3/2022 6:28:43 AM,8/4/2022 7:22:54 AM,,,1974,2
"000000000295",5,"Other cargo change","000010","HOME",8/3/2022 6:27:44 PM,8/4/2022 1:24:29 PM,,,2868,0
"000000000295",6,"Dropoff","000004","#003",8/3/2022 11:40:39 PM,8/5/2022 2:12:16 AM,8/4/2022 12:27:41 PM,8/5/2022 3:09:19 AM,2155,3
"000000000296",1,"Pickup","000009","IFMN-PLANT",8/3/2022 5:45:39 AM,8/5/2022 2:51:55 AM,,,3346,3
"000000000296",2,"Dropoff","000008","#0004",8/5/2022 1:39:41 AM,8/6/2022 8:51:37 PM,,,3105,1
"000000000296",3,"Dropoff","000004","#005",8/5/2022 10:16:18 AM,8/7/2022 12:23:16 PM,,,186,2
"000000000296",4,"Other cargo change","000009","IFMN-PLANT",8/5/2022 3:23:59 PM,8/6/2022 11:34:17 AM,,,1186,1
"000000000296",5,"Pickup","000010","HOME",8/5/2022 7:09:27 PM,8/6/2022 9:29:43 PM,,,3433,3
"000000000296",6,"Other cargo change","000009","IFMN-PLANT",8/7/2022 11:11:14 AM,8/8/2022 7:17:34 PM,,,3724,4
"000000000296",7,"Dropoff","000004","#002",8/8/2022 8:52:18 PM,8/10/2022 11:47:49 AM,8/9/2022 6:56:30 PM,8/11/2022 10:02:20 AM,1365,2
"000000000297",1,"Pickup","000008","WAREHOUSE",8/2/2022 8:07:34 PM,8/3/2022 11:25:59 AM,,,590,4
"000000000297",2,"Carrier-related",,,8/3/2022 2:40:09 AM,8/3/2022 4:10:45 AM,,,3929,4
"000000000297",3,"Carrier-related","000008","#0002",8/3/2022 4:00:13 AM,8/3/2022 3:24:51 PM,,,1221,3
"000000000297",4,"Other cargo change",,,8/3/2022 4:11:14 PM,8/4/2022 4:36:17 PM,,,3465,4
"000000000297",5,"Other cargo change","000005","MAIN",8/4/2022 12:54:26 AM,8/4/2022 4:34:51 AM,,,3530,2
"000000000297",6,"Carrier-related","000010","HOME",8/4/2022 10:02:56 PM,8/5/2022 1:11:02 PM,,,2176,4
"000000000297",7,"Pickup","000004","DC",8/6/2022 2:20:53 AM,8/6/2022 7:55:55 PM,,,1189,2
"000000000297",8,"Carrier-related",,,8/6/2022 9:34:46 AM,8/7/2022 9:05:30 AM,,,1325,3
"000000000297",9,"Pickup","000004","OFFICE",8/7/2022 12:16:56 PM,8/8/2022 12:11:18 AM,,,967,0
"000000000297",10,"Dropoff","000004","DC",8/7/2022 11:16:03 PM,8/8/2022 10:35:23 PM,8/8/2022 1:10:13 PM,8/8/2022 8:15:24 PM,2162,1
"000000000298",1,"Pickup","000004","DC",8/7/2022 2:01:05 PM,8/12/2022 11:13:41 AM,,,211,3
"000000000298",2,"Dropoff","000004","#002",8/11/2022 8:45:28 PM,8/13/2022 4:25:14 AM,,,1656,2
"000000000298",3,"Dropoff","000004","#005",8/13/2022 7:04:13 AM,8/17/2022 10:03:08 PM,8/16/2022 1:38:43 PM,8/18/2022 11:23:44 AM,2273,2
"000000000299",1,"Pickup","000001","PLANT",8/5/2022 8:37:02 PM,8/7/2022 12:01:12 AM,,,610,2
"000000000299",2,"Dropoff","000002","#0001",8/6/2022 12:58:00 AM,8/6/2022 11:00:32 AM,,,3100,4
"000000000299",3,"Dropoff","000004","#005",8/6/2022 10:40:53 AM,8/7/2022 4:49:49 PM,,,1903,0
"000000000299",4,"Dropoff","000008","#0004",8/7/2022 7:08:52 PM,8/8/2022 7:11:55 PM,,,854,2
"000000000299",5,"Pickup","000001","WHSE",8/8/2022 9:54:53 AM,8/9/2022 12:27:41 AM,,,2715,2
"000000000299",6,"Pickup","000009","IFMN-PLANT",8/8/2022 7:41:58 PM,8/9/2022 4:14:40 AM,,,1155,3
"000000000299",7,"Dropoff","000002","#0001",8/10/2022 4:41:12 AM,8/10/2022 11:55:31 AM,,,2481,1
"000000000299",8,"Carrier-related",,,8/10/2022 6:02:41 PM,8/10/2022 11:53:21 PM,,,1792,1
